ano__letivo,turma__id,turma__nome,sala__id,sala__nome,escola__id,escola__inep,escola__nome,serie__id,serie__nome,turno__id,turno__nome,multi
2023,9285,4º Ano B,883,SALA 08,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,10,4º Ano,2,Tarde,False
2023,9360,4º Ano B,448,SALA 06,83,29025206,MANDACARU,10,4º Ano,2,Tarde,False
2023,9648,4º Ano B,684,SALA 04,122,29024714,PROFº LUIS CURSINO DA FRANÇA CARDOSO,10,4º Ano,2,Tarde,False
2023,9680,4º Ano B,429,SALA 04,79,29025176,JUDITE LEAL COSTA,10,4º Ano,2,Tarde,False
2023,8210,4º ANO - B,585,SALA 07,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,10,4º Ano,2,Tarde,False
2023,9157,4º ANO B,816,SALA 04,94,29025311,NOSSA SENHORA DAS GROTAS-SEDE,10,4º Ano,2,Tarde,False
2023,8325,4º Ano C,707,SALA 06,126,29026288,SANTA INÊS,10,4º Ano,2,Tarde,False
2023,8600,4º Ano C,410,SALA 07,76,29025168,JOCA DE SOUZA OLIVEIRA,10,4º Ano,2,Tarde,False
2023,9072,4º Ano C,674,SALA 04,121,29405106,PROFº JOSÉ PEREIRA DA SILVA,10,4º Ano,2,Tarde,False
2023,9135,4º Ano C,618,SALA 07,113,29024978,PROFª LEOPOLDINA LEAL,10,4º Ano,2,Tarde,False
2023,9339,4º Ano C,623,SALA 03,114,29024943,PROFª MARIA DE LOURDES DUARTE,10,4º Ano,2,Tarde,False
2023,9436,4º Ano C,110,SALA 06,16,29024668,CENTRO SOCIAL URBANO - CSU,10,4º Ano,2,Tarde,False
2023,13560,4º Ano C,599,SALA 11,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,10,4º Ano,2,Tarde,False
2023,9074,4º Ano D,675,SALA 05,121,29405106,PROFº JOSÉ PEREIRA DA SILVA,10,4º Ano,2,Tarde,False
2023,9137,4º Ano D,619,SALA 08,113,29024978,PROFª LEOPOLDINA LEAL,10,4º Ano,2,Tarde,False
2023,13723,4º Ano MULTI C,92,SALA 02,14,29024650,CAXANGÁ,10,4º Ano,2,Tarde,True
2023,9437,a,469,SALA 02,92,29026679,MIGUEL ÂNGELO DE SOUZA,10,4º Ano,2,Tarde,False
2023,8232,A,631,SALA 04,115,29024986,PROFª MARIA FRANCA PIRES,10,4º Ano,2,Tarde,False
2023,8310,A,717,SALA 02,127,29026300,SANTA TEREZINHA,10,4º Ano,2,Tarde,False
2023,8376,A,603,SALA 04,112,29341809,PROFª IRACY NUNES DA SILVA,10,4º Ano,2,Tarde,False
2023,8406,A,126,SALA 01,21,29026024,DOUTOR EDSON RIBEIRO,10,4º Ano,2,Tarde,False
2023,8468,A,377,SALA 01,71,29025753,GRACIOSA XAVIER RAMOS GOMES,10,4º Ano,2,Tarde,False
2023,8722,A,550,SALA 09,106,29024692,PROFª CARMEM COSTA SANTOS,10,4º Ano,2,Tarde,False
2023,9195,A,45,SALA 06,9,29429536,ARGEMIRO JOSE DA CRUZ,10,4º Ano,2,Tarde,False
2023,13586,A,793,SALA 05,147,29476623,MARIA JULIA RODRIGUES TANURI,10,4º Ano,2,Tarde,False
2023,8724,B,551,SALA 10,106,29024692,PROFª CARMEM COSTA SANTOS,10,4º Ano,2,Tarde,False
2023,8813,B,573,SALA 04,109,29026709,PROFª EDUALDINA DAMÁSIO,10,4º Ano,2,Tarde,False
2023,9197,B,46,SALA 07,9,29429536,ARGEMIRO JOSE DA CRUZ,10,4º Ano,2,Tarde,False
2023,9209,B,902,SALA 01,84,29025672,MANOEL DE SOUZA BONFIM,10,4º Ano,2,Tarde,False
2023,13880,B,1040,SALA 20,135,11111112,EXTENSAO - PRESIDENTE TANCREDO NEVES,10,4º Ano,2,Tarde,False
2023,8278,C,662,SALA 09,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,10,4º Ano,2,Tarde,False
2023,8726,C,552,SALA 11,106,29024692,PROFª CARMEM COSTA SANTOS,10,4º Ano,2,Tarde,False
2023,8171,D,1104,SALA 09,102,29401600,PRESIDENTE TANCREDO NEVES,10,4º Ano,2,Tarde,False
2023,8176,E,1105,SALA 10,102,29401600,PRESIDENTE TANCREDO NEVES,10,4º Ano,2,Tarde,False
2023,8355,MULTI A,870,SALA 03,91,29025230,MARIANO RODRIGUES DE SOUZA,10,4º Ano,2,Tarde,True
2023,13485,MULTI A,113,SALA 02,17,29025974,CORAÇÃO DE JESUS - JUREMA VERMELHA,10,4º Ano,2,Tarde,True
2023,8023,MULTI B,462,SALA 02,89,29026652,MARIA DO CARMO SÁ NOGUEIRA,10,4º Ano,2,Tarde,True
2023,8908,MULTI B,1078,SALA 04,86,29026296,MANOEL LUIZ DA SILVA,10,4º Ano,2,Tarde,True
2023,13496,MULTI B,744,SALA 02,131,29026377,SÃO JOSÉ,10,4º Ano,2,Tarde,True
2023,8559,MULTI C,452,SALA 02,85,29026440,MANOEL GOMES MARTINS,10,4º Ano,2,Tarde,True
2023,8922,MULTI C,362,SALA 02,69,29026202,FAMÍLIA UNIDA,10,4º Ano,2,Tarde,True
2023,8503,MULTI D,653,SALA 02,118,29026725,PROFª OSCARLINA TANURI,10,4º Ano,2,Tarde,True
2023,9460,MULTI D,434,SALA 02,81,29026644,LÚCIA CARMEM SOBREIRA,10,4º Ano,2,Tarde,True
2023,9639,MULTI D EXT,400,EXTENSÃO - JOÃO DIAS,74,29026741,JOÃO DIAS FERREIRA,10,4º Ano,2,Tarde,True
2023,13891,MULTI E,1022,SALA 03,74,29026741,JOÃO DIAS FERREIRA,10,4º Ano,2,Tarde,True
2023,7893,A,334,SALA 07,63,29469112,E.M.R.T.I. SÃO JOSÉ,10,4º Ano,4,Integral,False
2023,7960,A,536,SALA 04,104,29026989,PROFª ATANILHA LUZ ARAÚJO,10,4º Ano,4,Integral,False
2023,8514,A,64,SALA 05,11,29025907,BOM JESUS - NH1,10,4º Ano,4,Integral,False
2023,9250,A,1087,SALA 10,67,29026113,ELISEU SANTOS,10,4º Ano,4,Integral,False
2023,9322,A,340,SALA 04,64,29450004,E.M.T.I. PROFª IRACEMA PEREIRA DA PAIXÃO,10,4º Ano,4,Integral,False
2023,13797,A,728,SALA INTEGRAL 7,128,29025010,SANTO ANTÔNIO,10,4º Ano,4,Integral,False
2023,13796,B,730,SALA INTEGRAL 9,128,29025010,SANTO ANTÔNIO,10,4º Ano,4,Integral,False
2023,13732,MULTI A,431,SALA 01,80,29025923,LINDAURA MARIA DE JESUS,10,4º Ano,4,Integral,True
2023,8530,MULTI B,58,SALA 02,10,29026156,BOM JESUS - BARAÚNA,10,4º Ano,4,Integral,True
2023,8433,MULTI C,359,SALA 03,68,29026199,EURÍDICE RIBEIRO VIANA,10,4º Ano,4,Integral,True
2023,8448,MULTI C,473,SALA 02,93,29026105,NOSSA SENHORA DAS GROTAS - BOQUEIRÃO,10,4º Ano,4,Integral,True
2023,8539,MULTI C,117,SALA 03,18,29026164,CORAÇÃO DE JESUS - SERRA DA MADEIRA,10,4º Ano,4,Integral,True
2023,8841,MULTI C,37,SALA 03,5,29026148,AMÉRICO TANURI - MANIÇOBA,10,4º Ano,4,Integral,True
2023,13845,MULTI C,697,SALA 03,125,29341779,RURAL DE MASSAROCA - ERUM,10,4º Ano,4,Integral,True
2023,13906,MULTI C,747,SALA 03,132,29025931,SÃO SEBASTIÃO,10,4º Ano,4,Integral,True
2023,9624,MULTI D,1126,SALA 04,23,29026911,DURVAL BARBOSA DA CUNHA,10,4º Ano,4,Integral,True
2023,9479,5 ANO A,391,SALA 05,72,29025575,HELENA ARAÚJO PINHEIRO,11,5º Ano,1,Manhã,False
2023,9774,5 ANO A,646,SALA 09,116,29362504,PROFª MARIA JOSÉ LIMA DA ROCHA,11,5º Ano,1,Manhã,False
2023,9776,5 ANO B,1128,SALA 10,116,29362504,PROFª MARIA JOSÉ LIMA DA ROCHA,11,5º Ano,1,Manhã,False
2023,8080,5º Ano A,423,SALA 05,78,29025370,JOSÉ PADILHA DE SOUZA,11,5º Ano,1,Manhã,False
2023,8323,5º Ano A,706,SALA 05,126,29026288,SANTA INÊS,11,5º Ano,1,Manhã,False
2023,8599,5º Ano A,410,SALA 07,76,29025168,JOCA DE SOUZA OLIVEIRA,11,5º Ano,1,Manhã,False
2023,8852,5º Ano A,7,SALA 06,1,29024935,02 DE JULHO,11,5º Ano,1,Manhã,False
2023,9077,5º Ano A,676,SALA 06,121,29405106,PROFº JOSÉ PEREIRA DA SILVA,11,5º Ano,1,Manhã,False
2023,9139,5º Ano A,620,SALA 09,113,29024978,PROFª LEOPOLDINA LEAL,11,5º Ano,1,Manhã,False
2023,9225,5º Ano A,561,SALA 02,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,11,5º Ano,1,Manhã,False
2023,9283,5º Ano A,882,SALA 07,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,11,5º Ano,1,Manhã,False
2023,9326,5º Ano A,668,SALA 01,120,29415160,PROFº CARLOS DA COSTA SILVA,11,5º Ano,1,Manhã,False
2023,9336,5º Ano A,622,SALA 02,114,29024943,PROFª MARIA DE LOURDES DUARTE,11,5º Ano,1,Manhã,False
2023,9357,5º Ano A,447,SALA 05,83,29025206,MANDACARU,11,5º Ano,1,Manhã,False
2023,9439,5º Ano A,111,SALA 07,16,29024668,CENTRO SOCIAL URBANO - CSU,11,5º Ano,1,Manhã,False
2023,9608,5º Ano A,843,SALA 09,7,29341256,ANÁLIA BARBOSA DE SOUZA,11,5º Ano,1,Manhã,False
2023,9649,5º Ano A,685,SALA 05,122,29024714,PROFº LUIS CURSINO DA FRANÇA CARDOSO,11,5º Ano,1,Manhã,False
2023,9681,5º Ano A,430,SALA 05,79,29025176,JUDITE LEAL COSTA,11,5º Ano,1,Manhã,False
2023,9736,5º Ano A,593,SALA 05,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,11,5º Ano,1,Manhã,False
2023,9799,5º Ano A,40,SALA 03,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,11,5º Ano,1,Manhã,False
2023,8191,5º ANO - A,579,SALA 01,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,11,5º Ano,1,Manhã,False
2023,8494,5º ANO - A,1109,SALA 06,103,29026873,PROFª ANTONILA DA FRANÇA CARDOSO,11,5º Ano,1,Manhã,False
2023,8871,5º ANO - A,441,SALA 07,82,29025184,LUDGERO DE SOUZA COSTA,11,5º Ano,1,Manhã,False
2023,9724,5º ANO - A,1127,SALA 06,123,29027055,RAIMUNDO CLEMENTINO DE SOUZA,11,5º Ano,1,Manhã,False
2023,8094,5º ANO A,346,SALA 05,65,29401610,EDUCANDÁRIO JOÃO XXIII,11,5º Ano,1,Manhã,False
2023,9158,5º ANO A,819,SALA 05,94,29025311,NOSSA SENHORA DAS GROTAS-SEDE,11,5º Ano,1,Manhã,False
2023,9142,5º Ano B,1023,SALA 10,113,29024978,PROFª LEOPOLDINA LEAL,11,5º Ano,1,Manhã,False
2023,9614,5º Ano B,844,SALA 10,7,29341256,ANÁLIA BARBOSA DE SOUZA,11,5º Ano,1,Manhã,False
2023,13561,5º Ano B,589,SALA 01,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,11,5º Ano,1,Manhã,False
2023,8194,5º Ano- B,580,SALA 02,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,11,5º Ano,1,Manhã,False
2023,9611,5º Ano C,845,SALA 11,7,29341256,ANÁLIA BARBOSA DE SOUZA,11,5º Ano,1,Manhã,False
2023,8177,A,1106,SALA 11,102,29401600,PRESIDENTE TANCREDO NEVES,11,5º Ano,1,Manhã,False
2023,8236,A,632,SALA 05,115,29024986,PROFª MARIA FRANCA PIRES,11,5º Ano,1,Manhã,False
2023,8279,A,663,SALA 10,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,11,5º Ano,1,Manhã,False
2023,8377,A,604,SALA 05,112,29341809,PROFª IRACY NUNES DA SILVA,11,5º Ano,1,Manhã,False
2023,8470,A,378,SALA 02,71,29025753,GRACIOSA XAVIER RAMOS GOMES,11,5º Ano,1,Manhã,False
2023,8560,A,452,SALA 02,85,29026440,MANOEL GOMES MARTINS,11,5º Ano,1,Manhã,False
2023,8651,A,1093,SALA 15,149,29025087,HELENA CELESTINO MAGALHÃES,11,5º Ano,1,Manhã,False
2023,8727,A,553,SALA 12,106,29024692,PROFª CARMEM COSTA SANTOS,11,5º Ano,1,Manhã,False
2023,8785,A,123,SALA 05,19,29026890,DEPUTADO RAIMUNDO DA CUNHA LEITE,11,5º Ano,1,Manhã,False
2023,9198,A,52,SALA 08,9,29429536,ARGEMIRO JOSE DA CRUZ,11,5º Ano,1,Manhã,False
2023,9216,A,906,SALA 05,84,29025672,MANOEL DE SOUZA BONFIM,11,5º Ano,1,Manhã,False
2023,13507,A,102,SALA 09,15,29025346,CELSO CAVALCANTE DE CARVALHO,11,5º Ano,1,Manhã,False
2023,13587,A,794,SALA 06,147,29476623,MARIA JULIA RODRIGUES TANURI,11,5º Ano,1,Manhã,False
2023,13881,A,1297,SALA 21,135,11111112,EXTENSAO - PRESIDENTE TANCREDO NEVES,11,5º Ano,1,Manhã,False
2023,8181,B,1107,SALA 12,102,29401600,PRESIDENTE TANCREDO NEVES,11,5º Ano,1,Manhã,False
2023,8265,B,657,SALA 04,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,11,5º Ano,1,Manhã,False
2023,8471,B,379,SALA 03,71,29025753,GRACIOSA XAVIER RAMOS GOMES,11,5º Ano,1,Manhã,False
2023,8729,B,554,SALA 13,106,29024692,PROFª CARMEM COSTA SANTOS,11,5º Ano,1,Manhã,False
2023,9200,B,53,SALA 09,9,29429536,ARGEMIRO JOSE DA CRUZ,11,5º Ano,1,Manhã,False
2023,13508,B,103,SALA 10,15,29025346,CELSO CAVALCANTE DE CARVALHO,11,5º Ano,1,Manhã,False
2023,13589,B,795,SALA 07,147,29476623,MARIA JULIA RODRIGUES TANURI,11,5º Ano,1,Manhã,False
2023,8733,C,555,SALA 14,106,29024692,PROFª CARMEM COSTA SANTOS,11,5º Ano,1,Manhã,False
2023,8009,MULTI A,540,SALA 01,105,29026695,PROFª BERNADETE BRAGA,11,5º Ano,1,Manhã,True
2023,8305,MULTI A,474,SALA 01,95,29025958,NOSSA SENHORA RAINHA DOS ANJOS,11,5º Ano,1,Manhã,True
2023,8451,MULTI A,459,SALA 04,87,29341710,MANOEL NUNES AMORIM,11,5º Ano,1,Manhã,True
2023,8061,MULTI C,874,SALA 02,4,29026601,AMÉRICO TANURI - JUNCO,11,5º Ano,1,Manhã,True
2023,13768,MULTI C,1026,SALA 03,129,29026350,SÃO FRANCISCO DE ASSIS - MULUNGÚ,11,5º Ano,1,Manhã,True
2023,7983,MULTI D,1098,Sala 04,97,29461359,PAULO FREIRE,11,5º Ano,1,Manhã,True
2023,8460,5 ANO A,397,SALA 05,73,29025583,JATOBÁ,11,5º Ano,2,Tarde,False
2023,9480,5 ANO B,391,SALA 05,72,29025575,HELENA ARAÚJO PINHEIRO,11,5º Ano,2,Tarde,False
2023,9775,5 ANO C,646,SALA 09,116,29362504,PROFª MARIA JOSÉ LIMA DA ROCHA,11,5º Ano,2,Tarde,False
2023,9777,5 ANO D,1128,SALA 10,116,29362504,PROFª MARIA JOSÉ LIMA DA ROCHA,11,5º Ano,2,Tarde,False
2023,9452,5 ano MULTI D,461,SALA 02,88,29026776,MARIA AMÉLIA DE SOUZA OLIVEIRA,11,5º Ano,2,Tarde,True
2023,8068,5º ANO,749,SALA 02,133,29026520,VEREADOR AMADEUS DAMÁSIO,11,5º Ano,2,Tarde,False
2023,8746,5º Ano A,818,SALA 04,107,29024900,PROFª CRENILDES LUIZ BRANDÃO,11,5º Ano,2,Tarde,False
2023,8928,5º Ano A,650,SALA 04,117,29025770,PROFª MATILDE COSTA MEDRADO,11,5º Ano,2,Tarde,False
2023,8973,5º Ano A,19,SALA 04,2,29024994,15 DE JULHO,11,5º Ano,2,Tarde,False
2023,9523,5º Ano A,694,SALA 04,124,29424445,RAIMUNDO MEDRADO PRIMO,11,5º Ano,2,Tarde,False
2023,7941,5º  ANO - A,508,SALA 04,100,29026431,PONTAL,11,5º Ano,2,Tarde,False
2023,8382,5º ANO - A,466,SALA 03,90,29026660,MARIA MONTEIRO BACELAR,11,5º Ano,2,Tarde,False
2023,8419,5º ANO - A,413,SALA 03,77,29026636,JOSÉ DE AMORIM,11,5º Ano,2,Tarde,False
2023,8872,5º ANO - A,441,SALA 07,82,29025184,LUDGERO DE SOUZA COSTA,11,5º Ano,2,Tarde,False
2023,8095,5º ANO A,346,SALA 05,65,29401610,EDUCANDÁRIO JOÃO XXIII,11,5º Ano,2,Tarde,False
2023,8081,5º Ano B,423,SALA 05,78,29025370,JOSÉ PADILHA DE SOUZA,11,5º Ano,2,Tarde,False
2023,8328,5º Ano B,708,SALA 07,126,29026288,SANTA INÊS,11,5º Ano,2,Tarde,False
2023,8957,5º Ano B,7,SALA 06,1,29024935,02 DE JULHO,11,5º Ano,2,Tarde,False
2023,9078,5º Ano B,676,SALA 06,121,29405106,PROFº JOSÉ PEREIRA DA SILVA,11,5º Ano,2,Tarde,False
2023,9226,5º Ano B,561,SALA 02,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,11,5º Ano,2,Tarde,False
2023,9292,5º Ano B,886,SALA 11,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,11,5º Ano,2,Tarde,False
2023,9337,5º Ano B,622,SALA 02,114,29024943,PROFª MARIA DE LOURDES DUARTE,11,5º Ano,2,Tarde,False
2023,9358,5º Ano B,447,SALA 05,83,29025206,MANDACARU,11,5º Ano,2,Tarde,False
2023,9440,5º Ano B,111,SALA 07,16,29024668,CENTRO SOCIAL URBANO - CSU,11,5º Ano,2,Tarde,False
2023,9653,5º Ano B,685,SALA 05,122,29024714,PROFº LUIS CURSINO DA FRANÇA CARDOSO,11,5º Ano,2,Tarde,False
2023,9682,5º Ano B,430,SALA 05,79,29025176,JUDITE LEAL COSTA,11,5º Ano,2,Tarde,False
2023,9159,5º ANO B,819,SALA 05,94,29025311,NOSSA SENHORA DAS GROTAS-SEDE,11,5º Ano,2,Tarde,False
2023,8334,5º Ano C,710,SALA 09,126,29026288,SANTA INÊS,11,5º Ano,2,Tarde,False
2023,9082,5º Ano C,677,SALA 07,121,29405106,PROFº JOSÉ PEREIRA DA SILVA,11,5º Ano,2,Tarde,False
2023,9140,5º Ano C,620,SALA 09,113,29024978,PROFª LEOPOLDINA LEAL,11,5º Ano,2,Tarde,False
2023,9343,5º Ano C,625,SALA 05,114,29024943,PROFª MARIA DE LOURDES DUARTE,11,5º Ano,2,Tarde,False
2023,9430,5º Ano C,109,SALA 05,16,29024668,CENTRO SOCIAL URBANO - CSU,11,5º Ano,2,Tarde,False
2023,9737,5º Ano C,593,SALA 05,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,11,5º Ano,2,Tarde,False
2023,9143,5º Ano D,1023,SALA 10,113,29024978,PROFª LEOPOLDINA LEAL,11,5º Ano,2,Tarde,False
2023,9746,5º Ano D,589,SALA 01,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,11,5º Ano,2,Tarde,False
2023,13724,5º Ano MULTI C,92,SALA 02,14,29024650,CAXANGÁ,11,5º Ano,2,Tarde,True
2023,8237,A,632,SALA 05,115,29024986,PROFª MARIA FRANCA PIRES,11,5º Ano,2,Tarde,False
2023,8309,A,716,SALA 01,127,29026300,SANTA TEREZINHA,11,5º Ano,2,Tarde,False
2023,8378,A,604,SALA 05,112,29341809,PROFª IRACY NUNES DA SILVA,11,5º Ano,2,Tarde,False
2023,8407,A,127,SALA 02,21,29026024,DOUTOR EDSON RIBEIRO,11,5º Ano,2,Tarde,False
2023,8728,A,553,SALA 12,106,29024692,PROFª CARMEM COSTA SANTOS,11,5º Ano,2,Tarde,False
2023,8808,A,572,SALA 03,109,29026709,PROFª EDUALDINA DAMÁSIO,11,5º Ano,2,Tarde,False
2023,9199,A,52,SALA 08,9,29429536,ARGEMIRO JOSE DA CRUZ,11,5º Ano,2,Tarde,False
2023,9441,A,470,SALA 03,92,29026679,MIGUEL ÂNGELO DE SOUZA,11,5º Ano,2,Tarde,False
2023,13481,A,112,SALA 01,17,29025974,CORAÇÃO DE JESUS - JUREMA VERMELHA,11,5º Ano,2,Tarde,False
2023,13490,A,743,SALA 01,131,29026377,SÃO JOSÉ,11,5º Ano,2,Tarde,False
2023,13588,A,794,SALA 06,147,29476623,MARIA JULIA RODRIGUES TANURI,11,5º Ano,2,Tarde,False
2023,8652,B,1093,SALA 15,149,29025087,HELENA CELESTINO MAGALHÃES,11,5º Ano,2,Tarde,False
2023,8730,B,554,SALA 13,106,29024692,PROFª CARMEM COSTA SANTOS,11,5º Ano,2,Tarde,False
2023,9201,B,53,SALA 09,9,29429536,ARGEMIRO JOSE DA CRUZ,11,5º Ano,2,Tarde,False
2023,9211,B,903,SALA 02,84,29025672,MANOEL DE SOUZA BONFIM,11,5º Ano,2,Tarde,False
2023,13821,B,406,SALA 03,76,29025168,JOCA DE SOUZA OLIVEIRA,11,5º Ano,2,Tarde,False
2023,13882,B,1297,SALA 21,135,11111112,EXTENSAO - PRESIDENTE TANCREDO NEVES,11,5º Ano,2,Tarde,False
2023,8178,C,1106,SALA 11,102,29401600,PRESIDENTE TANCREDO NEVES,11,5º Ano,2,Tarde,False
2023,8280,C,663,SALA 10,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,11,5º Ano,2,Tarde,False
2023,8182,D,1107,SALA 12,102,29401600,PRESIDENTE TANCREDO NEVES,11,5º Ano,2,Tarde,False
2023,8266,D,657,SALA 04,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,11,5º Ano,2,Tarde,False
2023,8354,MULTI A,870,SALA 03,91,29025230,MARIANO RODRIGUES DE SOUZA,11,5º Ano,2,Tarde,True
2023,8024,MULTI B,462,SALA 02,89,29026652,MARIA DO CARMO SÁ NOGUEIRA,11,5º Ano,2,Tarde,True
2023,8909,MULTI B,1078,SALA 04,86,29026296,MANOEL LUIZ DA SILVA,11,5º Ano,2,Tarde,True
2023,8923,MULTI C,362,SALA 02,69,29026202,FAMÍLIA UNIDA,11,5º Ano,2,Tarde,True
2023,8504,MULTI D,653,SALA 02,118,29026725,PROFª OSCARLINA TANURI,11,5º Ano,2,Tarde,True
2023,9461,MULTI D,434,SALA 02,81,29026644,LÚCIA CARMEM SOBREIRA,11,5º Ano,2,Tarde,True
2023,13760,MULTI D EXT,400,EXTENSÃO - JOÃO DIAS,74,29026741,JOÃO DIAS FERREIRA,11,5º Ano,2,Tarde,True
2023,13892,MULTI E,1022,SALA 03,74,29026741,JOÃO DIAS FERREIRA,11,5º Ano,2,Tarde,True
2023,13759,5° ANO A,376,SALA 14,70,29025524,PROMENOR,11,5º Ano,4,Integral,False
2023,13837,5° ANO B,1289,Sala 15,70,29025524,PROMENOR,11,5º Ano,4,Integral,False
2023,13853,5º ano A,742,SALA 06,130,29025982,SÃO FRANCISCO DE ASSIS - NH2,11,5º Ano,4,Integral,False
2023,13729,5º Ano A,1084,SALA 09,3,29026130,25 DE JULHO,11,5º Ano,4,Integral,False
2023,7894,A,335,SALA 08,63,29469112,E.M.R.T.I. SÃO JOSÉ,11,5º Ano,4,Integral,False
2023,7961,A,537,SALA 05,104,29026989,PROFª ATANILHA LUZ ARAÚJO,11,5º Ano,4,Integral,False
2023,8515,A,65,SALA 06,11,29025907,BOM JESUS - NH1,11,5º Ano,4,Integral,False
2023,9252,A,1088,SALA 11,67,29026113,ELISEU SANTOS,11,5º Ano,4,Integral,False
2023,9323,A,341,SALA 05,64,29450004,E.M.T.I. PROFª IRACEMA PEREIRA DA PAIXÃO,11,5º Ano,4,Integral,False
2023,13794,A,733,SALA INTEGRAL 10,128,29025010,SANTO ANTÔNIO,11,5º Ano,4,Integral,False
2023,7899,B,336,SALA 09,63,29469112,E.M.R.T.I. SÃO JOSÉ,11,5º Ano,4,Integral,False
2023,13795,B,731,SALA INTEGRAL 8,128,29025010,SANTO ANTÔNIO,11,5º Ano,4,Integral,False
2023,13733,MULTI A,431,SALA 01,80,29025923,LINDAURA MARIA DE JESUS,11,5º Ano,4,Integral,True
2023,8531,MULTI B,58,SALA 02,10,29026156,BOM JESUS - BARAÚNA,11,5º Ano,4,Integral,True
2023,7910,MULTI C,697,SALA 03,125,29341779,RURAL DE MASSAROCA - ERUM,11,5º Ano,4,Integral,True
2023,8434,MULTI C,359,SALA 03,68,29026199,EURÍDICE RIBEIRO VIANA,11,5º Ano,4,Integral,True
2023,8449,MULTI C,473,SALA 02,93,29026105,NOSSA SENHORA DAS GROTAS - BOQUEIRÃO,11,5º Ano,4,Integral,True
2023,8540,MULTI C,117,SALA 03,18,29026164,CORAÇÃO DE JESUS - SERRA DA MADEIRA,11,5º Ano,4,Integral,True
2023,8842,MULTI C,37,SALA 03,5,29026148,AMÉRICO TANURI - MANIÇOBA,11,5º Ano,4,Integral,True
2023,13907,MULTI C,747,SALA 03,132,29025931,SÃO SEBASTIÃO,11,5º Ano,4,Integral,True
2023,9625,MULTI D,1126,SALA 04,23,29026911,DURVAL BARBOSA DA CUNHA,11,5º Ano,4,Integral,True
2023,8429,6º Ano - A,415,SALA 05,77,29026636,JOSÉ DE AMORIM,12,6º Ano,1,Manhã,False
2023,8327,6º Ano A,708,SALA 07,126,29026288,SANTA INÊS,12,6º Ano,1,Manhã,False
2023,8861,6º Ano A,12,SALA 08,1,29024935,02 DE JULHO,12,6º Ano,1,Manhã,False
2023,8978,6º Ano A,21,SALA 06,2,29024994,15 DE JULHO,12,6º Ano,1,Manhã,False
2023,9248,6º Ano A,565,SALA 06,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,12,6º Ano,1,Manhã,False
2023,9269,6º Ano A,876,SALA 01,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,12,6º Ano,1,Manhã,False
2023,9348,6º Ano A,443,SALA 01,83,29025206,MANDACARU,12,6º Ano,1,Manhã,False
2023,9738,6º Ano A,594,SALA 06,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,12,6º Ano,1,Manhã,False
2023,9805,6º Ano A,43,SALA 06,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,12,6º Ano,1,Manhã,False
2023,13521,6º ANO - A,1030,SALA 13,15,29025346,CELSO CAVALCANTE DE CARVALHO,12,6º Ano,1,Manhã,False
2023,8326,6º Ano B,707,SALA 06,126,29026288,SANTA INÊS,12,6º Ano,1,Manhã,False
2023,8865,6º Ano B,8,SALA 09,1,29024935,02 DE JULHO,12,6º Ano,1,Manhã,False
2023,8983,6º Ano B,23,SALA 08,2,29024994,15 DE JULHO,12,6º Ano,1,Manhã,False
2023,9259,6º Ano B,566,SALA 07,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,12,6º Ano,1,Manhã,False
2023,9272,6º Ano B,877,SALA 02,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,12,6º Ano,1,Manhã,False
2023,9806,6º Ano B,44,SALA 07,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,12,6º Ano,1,Manhã,False
2023,13509,6º ANO - B,104,SALA 11,15,29025346,CELSO CAVALCANTE DE CARVALHO,12,6º Ano,1,Manhã,False
2023,8281,A,664,SALA 11,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,12,6º Ano,1,Manhã,False
2023,8379,A,605,SALA 06,112,29341809,PROFª IRACY NUNES DA SILVA,12,6º Ano,1,Manhã,False
